candidate,reference_frame,bit,center_sample,reference,received,power_1200,power_2200,soft_value,confidence,timing_correction,decision_ratio
1,1,54,434151.749787,1,1,2.599145088e-4,5.033665609e-3,0.56413184,0.56413184,0.000000,5.39679131
1,1,55,434631.740362,0,0,1.020302613e-3,9.344658069e-4,-0.70983045,0.70983045,0.000000,5.39679131
1,1,56,435122.413168,1,1,1.539455641e-4,4.838743677e-3,0.70692163,0.70692163,10.664456,5.39679131
1,1,57,435597.885075,0,0,1.157374079e-3,1.363844888e-3,-0.64156278,0.64156278,-4.546638,5.39679131
1,1,58,436077.896043,1,1,2.284228720e-4,4.028011509e-3,0.53134145,0.53134145,0.000000,5.39679131
1,1,59,436557.907010,0,0,1.185898188e-3,1.135323785e-3,-0.69866802,0.69866802,0.000000,5.39679131
1,1,60,437037.917978,1,1,2.693172425e-4,3.483412000e-3,0.41118497,0.41118497,0.000000,5.39679131
1,1,61,437517.928946,0,0,1.534534429e-3,8.728112006e-4,-0.80931273,0.80931273,0.000000,5.39679131
1,1,62,438010.822195,1,1,1.445580732e-4,4.169180733e-3,0.68474534,0.68474534,12.860846,5.39679131
1,1,63,438484.316280,0,0,1.132326303e-3,1.458264351e-3,-0.61468433,0.61468433,-6.548837,5.39679131
1,1,64,438974.422551,1,1,1.184785579e-4,3.618908837e-3,0.69969137,0.69969137,10.057500,5.39679131
1,1,65,439454.488084,1,1,2.086939239e-4,5.115625064e-3,0.63912364,0.63912364,0.000000,5.39679131
1,1,66,439934.553616,0,0,5.872419796e-4,3.884667774e-4,-0.78161849,0.78161849,0.000000,5.39679131
1,1,67,440414.619149,1,0,5.588420717e-4,2.375709463e-3,-0.11874713,0.11874713,0.000000,5.39679131
1,1,68,440894.684682,0,0,7.044758220e-4,9.772006463e-4,-0.59105326,0.59105326,0.000000,5.39679131
1,1,69,441374.750215,0,0,2.618711873e-3,2.272971823e-4,-0.96834288,0.96834288,0.000000,5.39679131
1,1,70,441854.815748,1,0,1.113052311e-3,2.225592161e-3,-0.45931581,0.45931581,0.000000,5.39679131
1,1,71,442334.881280,1,1,3.010800608e-5,4.219213686e-3,0.92583399,0.92583399,0.000000,5.39679131
1,1,72,442814.946813,1,1,1.192298327e-5,4.028734602e-3,0.96855872,0.96855872,0.000000,5.39679131
1,1,73,443305.319350,0,0,5.498394350e-4,4.297971998e-4,-0.74696720,0.74696720,10.289855,5.39679131
1,1,74,443785.419183,0,0,1.902491259e-3,1.569933337e-4,-0.96987947,0.96987947,0.000000,5.39679131
1,1,75,444265.519015,1,0,6.489515292e-4,9.561200996e-4,-0.57109042,0.57109042,0.000000,5.39679131
1,1,76,444745.618847,0,0,5.437956459e-4,4.383790784e-4,-0.74007584,0.74007584,0.000000,5.39679131
1,1,77,445225.718680,0,0,2.574559689e-3,1.100720283e-4,-0.98428040,0.98428040,0.000000,5.39679131
1,1,78,445705.818512,0,0,1.830094927e-3,1.740440536e-4,-0.96536673,0.96536673,0.000000,5.39679131
1,1,79,446185.918344,1,0,4.968139697e-4,1.487049804e-3,-0.28648742,0.28648742,0.000000,5.39679131
1,1,80,446666.018177,0,0,7.577848793e-4,5.327217713e-4,-0.76950069,0.76950069,0.000000,5.39679131
1,1,81,447146.118009,0,0,1.583317712e-3,1.775573264e-4,-0.95928701,0.95928701,0.000000,5.39679131
1,1,82,447626.217841,0,0,1.681257360e-3,1.560798485e-4,-0.96617796,0.96617796,0.000000,5.39679131
1,1,83,448106.317674,0,0,1.595280095e-3,8.490919778e-6,-0.99802947,0.99802947,0.000000,5.39679131
1,1,84,448586.417506,0,0,2.340742432e-3,1.882066464e-5,-0.99702471,0.99702471,0.000000,5.39679131
1,1,85,449066.517338,0,0,2.739522719e-3,3.861597956e-6,-0.99947776,0.99947776,0.000000,5.39679131
1,1,86,449546.617171,0,0,2.170177839e-3,3.528059376e-5,-0.99399340,0.99399340,0.000000,5.39679131
1,1,87,450026.717003,1,0,3.952795863e-4,7.972748438e-4,-0.45588097,0.45588097,0.000000,5.39679131
1,1,88,450506.816835,0,0,2.811817832e-4,3.289329435e-4,-0.64370587,0.64370587,0.000000,5.39679131
1,1,89,450986.916668,0,0,1.018903536e-3,9.344467510e-5,-0.96658068,0.96658068,0.000000,5.39679131
1,1,90,451467.016500,0,0,1.057079372e-3,6.607745057e-5,-0.97709983,0.97709983,0.000000,5.39679131
1,1,91,451947.116332,0,0,1.044897014e-3,4.185155765e-7,-0.99985158,0.99985158,0.000000,5.39679131
