candidate,reference_frame,bit,center_sample,reference,received,power_1200,power_2200,soft_value,confidence,timing_correction,decision_ratio
0,0,47,102479.436389,0,0,1.638780649e-3,2.080506686e-3,-0.98455913,0.98455913,0.000000,3.14400059
0,0,48,102959.424523,1,1,1.970088497e-4,6.816751598e-3,0.98644585,0.98644585,0.000000,3.14400059
0,0,49,103439.412658,0,0,1.631619612e-3,1.871367699e-3,-0.97361444,0.97361444,0.000000,3.14400059
0,0,50,103919.400792,1,1,1.156127854e-4,6.707657669e-3,0.99650674,0.99650674,0.000000,3.14400059
0,0,51,104399.388927,0,0,1.836320524e-3,1.678166133e-3,-0.97023036,0.97023036,0.000000,3.14400059
0,0,52,104879.377061,1,1,8.224074238e-5,8.133154690e-3,0.96799393,0.96799393,0.000000,3.14400059
0,0,53,105359.365196,0,0,1.836795037e-3,2.273070084e-3,-0.98043162,0.98043162,0.000000,3.14400059
0,0,54,105839.353330,1,1,6.382038250e-5,6.312240474e-3,0.99390963,0.99390963,0.000000,3.14400059
0,0,55,106319.341465,0,0,1.512821145e-3,1.740274761e-3,-0.96717782,0.96717782,0.000000,3.14400059
0,0,56,106799.329599,1,1,9.097522061e-5,6.987924321e-3,0.98184257,0.98184257,0.000000,3.14400059
0,0,57,107279.317734,0,0,1.470332189e-3,2.193628357e-3,-0.96124981,0.96124981,0.000000,3.14400059
0,0,58,107759.305868,1,1,1.591879762e-4,7.287218753e-3,0.98657583,0.98657583,0.000000,3.14400059
0,0,59,108239.294003,0,0,1.799576172e-3,1.902710744e-3,-0.98952573,0.98952573,0.000000,3.14400059
0,0,60,108719.282137,1,1,1.864124358e-4,5.878255115e-3,0.98390752,0.98390752,0.000000,3.14400059
0,0,61,109199.270272,0,0,2.081907288e-3,1.332170983e-3,-0.97540773,0.97540773,0.000000,3.14400059
0,0,62,109679.258406,1,1,1.170152564e-4,6.474433414e-3,0.97810921,0.97810921,0.000000,3.14400059
0,0,63,110159.246541,0,0,1.511167587e-3,1.697558259e-3,-0.96337914,0.96337914,0.000000,3.14400059
0,0,64,110639.234675,1,1,1.305238305e-4,7.115347511e-3,0.99166239,0.99166239,0.000000,3.14400059
0,0,65,111119.222810,1,1,3.682524723e-4,5.006235997e-3,0.99782611,0.99782611,0.000000,3.14400059
0,0,66,111599.210944,0,0,1.191517769e-3,1.018047495e-4,-0.99077089,0.99077089,0.000000,3.14400059
0,0,67,112079.199079,1,1,7.600374525e-4,5.312973110e-3,0.99963281,0.99963281,0.000000,3.14400059
0,0,68,112559.187213,0,0,1.087391375e-3,1.477765213e-3,-0.98843367,0.98843367,0.000000,3.14400059
0,0,69,113039.175348,0,0,3.287862705e-3,5.677389449e-4,-0.99019761,0.99019761,0.000000,3.14400059
0,0,70,113519.163482,1,1,1.309456245e-3,4.843952161e-3,0.98897710,0.98897710,0.000000,3.14400059
0,0,71,113999.151617,1,1,1.298461864e-5,4.316121299e-3,0.99823882,0.99823882,0.000000,3.14400059
0,0,72,114479.139751,1,1,5.001171210e-5,4.219288113e-3,0.99274077,0.99274077,0.000000,3.14400059
0,0,73,114959.127886,0,0,3.730151885e-4,4.159795147e-4,-0.92713108,0.92713108,0.000000,3.14400059
0,0,74,115439.116020,0,0,1.786158550e-3,2.381970822e-4,-0.98425446,0.98425446,0.000000,3.14400059
0,0,75,115919.104155,1,1,5.300835220e-4,2.804013531e-3,0.90877373,0.90877373,0.000000,3.14400059
0,0,76,116399.092289,0,0,1.272073389e-3,1.062837021e-3,-0.97221503,0.97221503,0.000000,3.14400059
0,0,77,116879.080424,0,0,3.924998786e-3,3.502044221e-4,-0.98360513,0.98360513,0.000000,3.14400059
0,0,78,117359.068558,0,0,3.416040611e-3,3.420606629e-5,-0.98739241,0.98739241,0.000000,3.14400059
0,0,79,117839.056693,1,1,4.932081132e-4,4.102516982e-3,0.99572831,0.99572831,0.000000,3.14400059
0,0,80,118319.044827,0,0,1.055304723e-3,9.936537288e-4,-0.92739210,0.92739210,0.000000,3.14400059
0,0,81,118799.032962,0,0,1.938579638e-3,2.869599336e-4,-0.95518246,0.95518246,0.000000,3.14400059
0,0,82,119279.021096,0,0,2.728168019e-3,1.698464274e-4,-0.95645318,0.95645318,0.000000,3.14400059
0,0,83,119759.009231,0,0,1.906304291e-3,3.259765775e-5,-0.96284900,0.96284900,0.000000,3.14400059
0,0,84,120238.997365,0,0,3.546658332e-3,1.580626985e-5,-0.98216766,0.98216766,0.000000,3.14400059
0,0,85,120718.985500,0,0,3.337787662e-3,2.067465170e-5,-0.97360035,0.97360035,0.000000,3.14400059
0,0,86,121198.973634,0,0,2.426126554e-3,4.891576030e-5,-0.95405914,0.95405914,0.000000,3.14400059
0,0,87,121678.961769,1,1,6.278066481e-4,3.506579590e-3,0.98791025,0.98791025,0.000000,3.14400059
0,0,88,122158.949903,0,0,3.682686992e-4,9.430576234e-4,-0.89286540,0.89286540,0.000000,3.14400059
0,0,89,122638.938038,0,0,1.612674910e-3,2.481882450e-4,-0.98075109,0.98075109,0.000000,3.14400059
0,0,90,123118.926172,0,0,1.434177520e-3,5.084512362e-5,-0.93053900,0.93053900,0.000000,3.14400059
0,0,91,123598.914307,0,0,1.218505287e-3,1.362144816e-5,-0.93915738,0.93915738,0.000000,3.14400059
0,0,92,124078.902441,0,0,2.860289069e-3,1.758552018e-5,-0.98170660,0.98170660,0.000000,3.14400059
0,0,93,124558.890576,0,0,2.308647448e-3,2.691405444e-6,-0.95985187,0.95985187,0.000000,3.14400059
0,0,94,125038.878710,0,0,2.464070137e-3,3.830739142e-5,-0.97341891,0.97341891,0.000000,3.14400059
